invoice_month,usage_start_time,usage_end_time,project_id,service,sku,region,resource_name,labels.env,labels.team,labels.product,usage_amount,usage_unit,list_cost,credits,net_cost,currency,commitment_type,is_spot
2025-01,2025-01-13,2025-01-14,search-dev,BigQuery,Storage,asia-southeast1,sea-de-7609,dev,Search,BuyerApp,2.481,hours,0.0372,0.0,0.0372,USD,,0
2025-01,2025-01-13,2025-01-14,search-prod,Kubernetes Engine,GKE CPU,asia-southeast1,sea-pr-4428,prod,Search,SellerPortal,32.681,hours,1.634,0.2451,1.3888999999999998,USD,CUD,0
2025-01,2025-01-13,2025-01-14,search-staging,Kubernetes Engine,GKE CPU,asia-southeast1,sea-st-2517,staging,Search,DataLake,13.815,hours,0.6908,0.0,0.6908,USD,,0
2025-01,2025-01-13,2025-01-14,search-dev,Kubernetes Engine,GKE CPU,asia-southeast1,sea-de-2856,dev,Search,SellerPortal,8.29,hours,0.4145,0.0,0.4145,USD,,0
2025-01,2025-01-13,2025-01-14,search-prod,Kubernetes Engine,GKE RAM,us-central1,sea-pr-4824,prod,Search,DataLake,19.337,hours,0.3867,0.058,0.3287,USD,CUD,0
2025-01,2025-01-13,2025-01-14,search-staging,Kubernetes Engine,GKE RAM,us-central1,sea-st-9221,staging,Search,DataLake,7.33,hours,0.1466,0.0,0.1466,USD,,0
2025-01,2025-01-13,2025-01-14,search-dev,Kubernetes Engine,GKE RAM,us-central1,sea-de-1768,dev,Search,DataLake,6.166,hours,0.1233,0.0,0.1233,USD,,0
2025-01,2025-01-13,2025-01-14,search-prod,Cloud Logging,Logs Ingestion,us-central1,sea-pr-8047,prod,Search,DataLake,26.796,hours,0.5359,0.0,0.5359,USD,,0
2025-01,2025-01-13,2025-01-14,search-staging,Cloud Logging,Logs Ingestion,asia-southeast1,sea-st-2770,staging,Search,DataLake,8.91,hours,0.1782,0.0,0.1782,USD,,0
2025-01,2025-01-13,2025-01-14,search-dev,Cloud Logging,Logs Ingestion,asia-southeast1,sea-de-1869,dev,Search,BuyerApp,3.581,hours,0.0716,0.0,0.0716,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-prod,Compute Engine,N2 Standard Core,asia-southeast2,dat-pr-7795,prod,DataPlatform,SellerPortal,33.502,hours,1.6751,0.5863,1.0888,USD,CUD,0
2025-01,2025-01-13,2025-01-14,dataplatform-staging,Compute Engine,N2 Standard Core,us-central1,dat-st-6484,staging,DataPlatform,SellerPortal,8.868,hours,0.4434,0.0,0.4434,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-dev,Compute Engine,N2 Standard Core,asia-southeast1,dat-de-2275,dev,DataPlatform,DataLake,4.519,hours,0.2259,0.0,0.2259,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-prod,Compute Engine,N2 Standard RAM,asia-southeast1,dat-pr-6486,prod,DataPlatform,BuyerApp,19.237,hours,0.3847,0.0962,0.2885,USD,CUD,0
2025-01,2025-01-13,2025-01-14,dataplatform-staging,Compute Engine,N2 Standard RAM,us-central1,dat-st-8411,staging,DataPlatform,BuyerApp,8.54,hours,0.1708,0.0,0.1708,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-dev,Compute Engine,N2 Standard RAM,us-central1,dat-de-4907,dev,DataPlatform,BuyerApp,1.82,hours,0.0364,0.0,0.0364,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-prod,Compute Engine,Persistent Disk SSD,us-central1,dat-pr-3037,prod,DataPlatform,BuyerApp,27.654,hours,0.5531,0.1383,0.41480000000000006,USD,CUD,0
2025-01,2025-01-13,2025-01-14,dataplatform-staging,Compute Engine,Persistent Disk SSD,us-central1,dat-st-1822,staging,DataPlatform,BuyerApp,9.968,hours,0.1994,0.0,0.1994,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-dev,Compute Engine,Persistent Disk SSD,asia-southeast1,dat-de-9500,dev,DataPlatform,BuyerApp,2.667,hours,0.0533,0.0,0.0533,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-prod,Cloud Storage,Standard Regional Storage,us-central1,dat-pr-5161,prod,DataPlatform,SellerPortal,19.026,hours,0.2854,0.0,0.2854,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-staging,Cloud Storage,Standard Regional Storage,asia-southeast1,dat-st-6453,staging,DataPlatform,SellerPortal,9.04,hours,0.1356,0.0,0.1356,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-dev,Cloud Storage,Standard Regional Storage,asia-southeast1,dat-de-5040,dev,DataPlatform,SellerPortal,3.221,hours,0.0483,0.0,0.0483,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-prod,Cloud Storage,Network Egress,asia-southeast2,dat-pr-2118,prod,DataPlatform,BuyerApp,17.654,hours,1.2358,0.0,1.2358,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-staging,Cloud Storage,Network Egress,us-central1,dat-st-2086,staging,DataPlatform,DataLake,3.816,hours,0.2671,0.0,0.2671,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-dev,Cloud Storage,Network Egress,us-central1,dat-de-4949,dev,DataPlatform,SellerPortal,5.21,hours,0.3647,0.0,0.3647,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-prod,BigQuery,Analysis (on-demand),us-central1,dat-pr-5303,prod,DataPlatform,DataLake,12.9,hours,0.258,0.0,0.258,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-staging,BigQuery,Analysis (on-demand),asia-southeast1,dat-st-9404,staging,DataPlatform,DataLake,4.851,hours,0.097,0.0,0.097,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-dev,BigQuery,Analysis (on-demand),asia-southeast1,dat-de-7390,dev,DataPlatform,DataLake,0.0,hours,0.0,0.0,0.0,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-prod,BigQuery,Storage,us-central1,dat-pr-8424,prod,DataPlatform,SellerPortal,1.577,hours,0.0237,0.0,0.0237,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-staging,BigQuery,Storage,asia-southeast1,dat-st-7995,staging,DataPlatform,BuyerApp,1.232,hours,0.0185,0.0,0.0185,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-dev,BigQuery,Storage,us-central1,dat-de-4105,dev,DataPlatform,SellerPortal,0.513,hours,0.0077,0.0,0.0077,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-prod,Kubernetes Engine,GKE CPU,asia-southeast1,dat-pr-5896,prod,DataPlatform,SellerPortal,45.645,hours,2.2822,0.3423,1.9399,USD,CUD,0
2025-01,2025-01-13,2025-01-14,dataplatform-staging,Kubernetes Engine,GKE CPU,us-central1,dat-st-5532,staging,DataPlatform,SellerPortal,19.01,hours,0.9505,0.0,0.9505,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-dev,Kubernetes Engine,GKE CPU,us-central1,dat-de-1476,dev,DataPlatform,DataLake,10.049,hours,0.5024,0.0,0.5024,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-prod,Kubernetes Engine,GKE RAM,asia-southeast1,dat-pr-8657,prod,DataPlatform,DataLake,31.236,hours,0.6247,0.2186,0.4061,USD,CUD,0
2025-01,2025-01-13,2025-01-14,dataplatform-staging,Kubernetes Engine,GKE RAM,asia-southeast2,dat-st-7826,staging,DataPlatform,BuyerApp,8.465,hours,0.1693,0.0,0.1693,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-dev,Kubernetes Engine,GKE RAM,asia-southeast1,dat-de-5767,dev,DataPlatform,SellerPortal,8.403,hours,0.1681,0.0,0.1681,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-prod,Cloud Logging,Logs Ingestion,asia-southeast1,dat-pr-9225,prod,DataPlatform,DataLake,25.115,hours,0.5023,0.0,0.5023,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-staging,Cloud Logging,Logs Ingestion,us-central1,dat-st-9187,staging,DataPlatform,BuyerApp,10.859,hours,0.2172,0.0,0.2172,USD,,0
2025-01,2025-01-13,2025-01-14,dataplatform-dev,Cloud Logging,Logs Ingestion,asia-southeast1,dat-de-5923,dev,DataPlatform,SellerPortal,7.674,hours,0.1535,0.0,0.1535,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-prod,Compute Engine,N2 Standard Core,us-central1,mar-pr-5589,prod,Marketplace,BuyerApp,69.651,hours,3.4826,1.2189,2.2637,USD,CUD,0
2025-01,2025-01-14,2025-01-15,marketplace-staging,Compute Engine,N2 Standard Core,asia-southeast2,mar-st-8512,staging,Marketplace,SellerPortal,25.731,hours,1.2865,0.0,1.2865,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-dev,Compute Engine,N2 Standard Core,asia-southeast2,mar-de-9448,dev,Marketplace,BuyerApp,15.545,hours,0.7772,0.0,0.7772,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-prod,Compute Engine,N2 Standard RAM,asia-southeast2,mar-pr-2212,prod,Marketplace,SellerPortal,3.388,hours,0.0678,0.0102,0.0576,USD,CUD,0
2025-01,2025-01-14,2025-01-15,marketplace-staging,Compute Engine,N2 Standard RAM,us-central1,mar-st-9319,staging,Marketplace,SellerPortal,4.861,hours,0.0972,0.0,0.0972,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-dev,Compute Engine,N2 Standard RAM,us-central1,mar-de-5569,dev,Marketplace,BuyerApp,0.0,hours,0.0,0.0,0.0,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-prod,Compute Engine,Persistent Disk SSD,asia-southeast2,mar-pr-4767,prod,Marketplace,SellerPortal,18.117,hours,0.3623,0.0906,0.2717,USD,CUD,0
2025-01,2025-01-14,2025-01-15,marketplace-staging,Compute Engine,Persistent Disk SSD,us-central1,mar-st-8405,staging,Marketplace,SellerPortal,3.584,hours,0.0717,0.0,0.0717,USD,,1
2025-01,2025-01-14,2025-01-15,marketplace-dev,Compute Engine,Persistent Disk SSD,us-central1,mar-de-1883,dev,Marketplace,BuyerApp,2.989,hours,0.0598,0.0,0.0598,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-prod,Cloud Storage,Standard Regional Storage,us-central1,mar-pr-8060,prod,Marketplace,BuyerApp,22.685,hours,0.3403,0.0,0.3403,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-staging,Cloud Storage,Standard Regional Storage,asia-southeast1,mar-st-8606,staging,Marketplace,DataLake,8.475,hours,0.1271,0.0,0.1271,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-dev,Cloud Storage,Standard Regional Storage,asia-southeast2,mar-de-3633,dev,Marketplace,SellerPortal,6.408,hours,0.0961,0.0,0.0961,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-prod,Cloud Storage,Network Egress,asia-southeast1,mar-pr-5459,prod,Marketplace,DataLake,12.649,hours,0.8854,0.0,0.8854,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-staging,Cloud Storage,Network Egress,asia-southeast2,mar-st-4421,staging,Marketplace,BuyerApp,2.675,hours,0.1873,0.0,0.1873,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-dev,Cloud Storage,Network Egress,asia-southeast2,mar-de-9925,dev,Marketplace,DataLake,0.801,hours,0.0561,0.0,0.0561,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-prod,BigQuery,Analysis (on-demand),asia-southeast1,mar-pr-4976,prod,Marketplace,SellerPortal,23.4,hours,0.468,0.0,0.468,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-staging,BigQuery,Analysis (on-demand),asia-southeast1,mar-st-4868,staging,Marketplace,BuyerApp,8.835,hours,0.1767,0.0,0.1767,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-dev,BigQuery,Analysis (on-demand),us-central1,mar-de-6617,dev,Marketplace,DataLake,5.792,hours,0.1158,0.0,0.1158,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-prod,BigQuery,Storage,asia-southeast1,mar-pr-6591,prod,Marketplace,DataLake,28.713,hours,0.4307,0.0,0.4307,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-staging,BigQuery,Storage,asia-southeast1,mar-st-9937,staging,Marketplace,BuyerApp,11.999,hours,0.18,0.0,0.18,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-dev,BigQuery,Storage,asia-southeast2,mar-de-2526,dev,Marketplace,BuyerApp,3.112,hours,0.0467,0.0,0.0467,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-prod,Kubernetes Engine,GKE CPU,asia-southeast2,mar-pr-6828,prod,Marketplace,SellerPortal,63.454,hours,3.1727,0.4759,2.6967999999999996,USD,CUD,0
2025-01,2025-01-14,2025-01-15,marketplace-staging,Kubernetes Engine,GKE CPU,us-central1,mar-st-9514,staging,Marketplace,BuyerApp,24.483,hours,1.2241,0.0,1.2241,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-dev,Kubernetes Engine,GKE CPU,asia-southeast2,mar-de-4375,dev,Marketplace,BuyerApp,13.887,hours,0.6944,0.0,0.6944,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-prod,Kubernetes Engine,GKE RAM,asia-southeast1,mar-pr-1339,prod,Marketplace,DataLake,12.673,hours,0.2535,0.0634,0.1901,USD,CUD,0
2025-01,2025-01-14,2025-01-15,marketplace-staging,Kubernetes Engine,GKE RAM,asia-southeast2,mar-st-8491,staging,Marketplace,SellerPortal,4.728,hours,0.0946,0.0,0.0946,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-dev,Kubernetes Engine,GKE RAM,us-central1,mar-de-4054,dev,Marketplace,SellerPortal,4.991,hours,0.0998,0.0,0.0998,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-prod,Cloud Logging,Logs Ingestion,us-central1,mar-pr-6628,prod,Marketplace,SellerPortal,19.243,hours,0.3849,0.0,0.3849,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-staging,Cloud Logging,Logs Ingestion,asia-southeast1,mar-st-6339,staging,Marketplace,DataLake,8.669,hours,0.1734,0.0,0.1734,USD,,0
2025-01,2025-01-14,2025-01-15,marketplace-dev,Cloud Logging,Logs Ingestion,asia-southeast1,mar-de-2137,dev,Marketplace,BuyerApp,4.759,hours,0.0952,0.0,0.0952,USD,,0
2025-01,2025-01-14,2025-01-15,payments-prod,Compute Engine,N2 Standard Core,asia-southeast1,pay-pr-9624,prod,Payments,SellerPortal,52.438,hours,2.6219,0.9177,1.7042000000000002,USD,CUD,0
2025-01,2025-01-14,2025-01-15,payments-staging,Compute Engine,N2 Standard Core,asia-southeast2,pay-st-3138,staging,Payments,SellerPortal,15.409,hours,0.7704,0.0,0.7704,USD,,0
2025-01,2025-01-14,2025-01-15,payments-dev,Compute Engine,N2 Standard Core,asia-southeast1,pay-de-6198,dev,Payments,DataLake,9.441,hours,0.472,0.0,0.472,USD,,1
2025-01,2025-01-14,2025-01-15,payments-prod,Compute Engine,N2 Standard RAM,asia-southeast1,pay-pr-8002,prod,Payments,DataLake,27.112,hours,0.5422,0.1898,0.35240000000000005,USD,CUD,0
2025-01,2025-01-14,2025-01-15,payments-staging,Compute Engine,N2 Standard RAM,asia-southeast2,pay-st-2630,staging,Payments,BuyerApp,7.906,hours,0.1581,0.0,0.1581,USD,,0
2025-01,2025-01-14,2025-01-15,payments-dev,Compute Engine,N2 Standard RAM,asia-southeast1,pay-de-6651,dev,Payments,DataLake,3.113,hours,0.0623,0.0,0.0623,USD,,1
2025-01,2025-01-14,2025-01-15,payments-prod,Compute Engine,Persistent Disk SSD,asia-southeast1,pay-pr-1564,prod,Payments,BuyerApp,22.416,hours,0.4483,0.1121,0.33619999999999994,USD,CUD,1
2025-01,2025-01-14,2025-01-15,payments-staging,Compute Engine,Persistent Disk SSD,us-central1,pay-st-3533,staging,Payments,SellerPortal,9.305,hours,0.1861,0.0,0.1861,USD,,0
2025-01,2025-01-14,2025-01-15,payments-dev,Compute Engine,Persistent Disk SSD,us-central1,pay-de-1109,dev,Payments,BuyerApp,2.964,hours,0.0593,0.0,0.0593,USD,,0
2025-01,2025-01-14,2025-01-15,payments-prod,Cloud Storage,Standard Regional Storage,asia-southeast1,pay-pr-3660,prod,Payments,DataLake,25.181,hours,0.3777,0.0,0.3777,USD,,0
2025-01,2025-01-14,2025-01-15,payments-staging,Cloud Storage,Standard Regional Storage,us-central1,pay-st-1508,staging,Payments,SellerPortal,11.435,hours,0.1715,0.0,0.1715,USD,,0
2025-01,2025-01-14,2025-01-15,payments-dev,Cloud Storage,Standard Regional Storage,asia-southeast1,pay-de-6039,dev,Payments,DataLake,3.473,hours,0.0521,0.0,0.0521,USD,,0
2025-01,2025-01-14,2025-01-15,payments-prod,Cloud Storage,Network Egress,asia-southeast1,pay-pr-1043,prod,Payments,DataLake,23.743,hours,1.662,0.0,1.662,USD,,0
2025-01,2025-01-14,2025-01-15,payments-staging,Cloud Storage,Network Egress,us-central1,pay-st-2916,staging,Payments,DataLake,9.402,hours,0.6581,0.0,0.6581,USD,,0
2025-01,2025-01-14,2025-01-15,payments-dev,Cloud Storage,Network Egress,us-central1,pay-de-5376,dev,Payments,BuyerApp,6.5,hours,0.455,0.0,0.455,USD,,0
2025-01,2025-01-14,2025-01-15,payments-prod,BigQuery,Analysis (on-demand),us-central1,pay-pr-4926,prod,Payments,SellerPortal,20.821,hours,0.4164,0.0,0.4164,USD,,0
2025-01,2025-01-14,2025-01-15,payments-staging,BigQuery,Analysis (on-demand),asia-southeast2,pay-st-6460,staging,Payments,BuyerApp,6.257,hours,0.1251,0.0,0.1251,USD,,0
2025-01,2025-01-14,2025-01-15,payments-dev,BigQuery,Analysis (on-demand),asia-southeast2,pay-de-2978,dev,Payments,DataLake,1.903,hours,0.0381,0.0,0.0381,USD,,0
2025-01,2025-01-14,2025-01-15,payments-prod,BigQuery,Storage,asia-southeast2,pay-pr-9807,prod,Payments,BuyerApp,7.775,hours,0.1166,0.0,0.1166,USD,,0
2025-01,2025-01-14,2025-01-15,payments-staging,BigQuery,Storage,asia-southeast2,pay-st-6880,staging,Payments,BuyerApp,0.0,hours,0.0,0.0,0.0,USD,,0
2025-01,2025-01-14,2025-01-15,payments-dev,BigQuery,Storage,asia-southeast2,pay-de-1696,dev,Payments,DataLake,0.0,hours,0.0,0.0,0.0,USD,,0
2025-01,2025-01-14,2025-01-15,payments-prod,Kubernetes Engine,GKE CPU,us-central1,pay-pr-6887,prod,Payments,SellerPortal,53.223,hours,2.6611,0.9314,1.7296999999999998,USD,CUD,0
2025-01,2025-01-14,2025-01-15,payments-staging,Kubernetes Engine,GKE CPU,asia-southeast2,pay-st-9669,staging,Payments,DataLake,21.362,hours,1.0681,0.0,1.0681,USD,,0
2025-01,2025-01-14,2025-01-15,payments-dev,Kubernetes Engine,GKE CPU,asia-southeast1,pay-de-7957,dev,Payments,SellerPortal,10.711,hours,0.5355,0.0,0.5355,USD,,0
2025-01,2025-01-14,2025-01-15,payments-prod,Kubernetes Engine,GKE RAM,asia-southeast2,pay-pr-5685,prod,Payments,SellerPortal,31.838,hours,0.6368,0.0955,0.5413,USD,CUD,0
2025-01,2025-01-14,2025-01-15,payments-staging,Kubernetes Engine,GKE RAM,asia-southeast2,pay-st-5318,staging,Payments,SellerPortal,12.618,hours,0.2524,0.0,0.2524,USD,,0
2025-01,2025-01-14,2025-01-15,payments-dev,Kubernetes Engine,GKE RAM,us-central1,pay-de-2632,dev,Payments,BuyerApp,7.911,hours,0.1582,0.0,0.1582,USD,,0
2025-01,2025-01-14,2025-01-15,payments-prod,Cloud Logging,Logs Ingestion,asia-southeast2,pay-pr-1720,prod,Payments,SellerPortal,27.116,hours,0.5423,0.0,0.5423,USD,,0
2025-01,2025-01-14,2025-01-15,payments-staging,Cloud Logging,Logs Ingestion,asia-southeast2,pay-st-7600,staging,Payments,DataLake,8.153,hours,0.1631,0.0,0.1631,USD,,0
2025-01,2025-01-14,2025-01-15,payments-dev,Cloud Logging,Logs Ingestion,us-central1,pay-de-9235,dev,Payments,SellerPortal,5.123,hours,0.1025,0.0,0.1025,USD,,0
2025-01,2025-01-14,2025-01-15,search-prod,Compute Engine,N2 Standard Core,asia-southeast2,sea-pr-2984,prod,Search,SellerPortal,36.936,hours,1.8468,0.4617,1.3851,USD,CUD,0
2025-01,2025-01-14,2025-01-15,search-staging,Compute Engine,N2 Standard Core,asia-southeast1,sea-st-1871,staging,Search,BuyerApp,12.328,hours,0.6164,0.0,0.6164,USD,,0
2025-01,2025-01-14,2025-01-15,search-dev,Compute Engine,N2 Standard Core,asia-southeast1,sea-de-1255,dev,Search,SellerPortal,10.339,hours,0.5169,0.0,0.5169,USD,,0
2025-01,2025-01-14,2025-01-15,search-prod,Compute Engine,N2 Standard RAM,asia-southeast2,sea-pr-6725,prod,Search,BuyerApp,20.263,hours,0.4053,0.1013,0.304,USD,CUD,0
2025-01,2025-01-14,2025-01-15,search-staging,Compute Engine,N2 Standard RAM,us-central1,sea-st-8003,staging,Search,DataLake,10.365,hours,0.2073,0.0,0.2073,USD,,0
2025-01,2025-01-14,2025-01-15,search-dev,Compute Engine,N2 Standard RAM,us-central1,sea-de-6143,dev,Search,SellerPortal,6.168,hours,0.1234,0.0,0.1234,USD,,0
2025-01,2025-01-14,2025-01-15,search-prod,Compute Engine,Persistent Disk SSD,us-central1,sea-pr-5167,prod,Search,SellerPortal,12.173,hours,0.2435,0.0852,0.1583,USD,CUD,0
2025-01,2025-01-14,2025-01-15,search-staging,Compute Engine,Persistent Disk SSD,us-central1,sea-st-9274,staging,Search,SellerPortal,2.999,hours,0.06,0.0,0.06,USD,,0
2025-01,2025-01-14,2025-01-15,search-dev,Compute Engine,Persistent Disk SSD,asia-southeast2,sea-de-2797,dev,Search,BuyerApp,0.0,hours,0.0,0.0,0.0,USD,,1
2025-01,2025-01-14,2025-01-15,search-prod,Cloud Storage,Standard Regional Storage,asia-southeast1,sea-pr-9365,prod,Search,SellerPortal,25.599,hours,0.384,0.0,0.384,USD,,0
2025-01,2025-01-14,2025-01-15,search-staging,Cloud Storage,Standard Regional Storage,asia-southeast2,sea-st-1282,staging,Search,SellerPortal,9.392,hours,0.1409,0.0,0.1409,USD,,0
2025-01,2025-01-14,2025-01-15,search-dev,Cloud Storage,Standard Regional Storage,asia-southeast2,sea-de-4120,dev,Search,BuyerApp,3.846,hours,0.0577,0.0,0.0577,USD,,0
2025-01,2025-01-14,2025-01-15,search-prod,Cloud Storage,Network Egress,us-central1,sea-pr-9883,prod,Search,DataLake,34.308,hours,2.4015,0.0,2.4015,USD,,0
2025-01,2025-01-14,2025-01-15,search-staging,Cloud Storage,Network Egress,asia-southeast1,sea-st-8004,staging,Search,BuyerApp,9.419,hours,0.6593,0.0,0.6593,USD,,0
2025-01,2025-01-14,2025-01-15,search-dev,Cloud Storage,Network Egress,asia-southeast2,sea-de-4425,dev,Search,DataLake,7.185,hours,0.5029,0.0,0.5029,USD,,0
2025-01,2025-01-14,2025-01-15,search-prod,BigQuery,Analysis (on-demand),asia-southeast1,sea-pr-1727,prod,Search,BuyerApp,33.893,hours,0.6779,0.0,0.6779,USD,,0
2025-01,2025-01-14,2025-01-15,search-staging,BigQuery,Analysis (on-demand),asia-southeast2,sea-st-8712,staging,Search,SellerPortal,11.472,hours,0.2294,0.0,0.2294,USD,,0
2025-01,2025-01-14,2025-01-15,search-dev,BigQuery,Analysis (on-demand),asia-southeast1,sea-de-9831,dev,Search,SellerPortal,6.525,hours,0.1305,0.0,0.1305,USD,,0
2025-01,2025-01-14,2025-01-15,search-prod,BigQuery,Storage,us-central1,sea-pr-1826,prod,Search,BuyerApp,27.974,hours,0.4196,0.0,0.4196,USD,,0
2025-01,2025-01-14,2025-01-15,search-staging,BigQuery,Storage,asia-southeast1,sea-st-2413,staging,Search,BuyerApp,7.866,hours,0.118,0.0,0.118,USD,,0
2025-01,2025-01-14,2025-01-15,search-dev,BigQuery,Storage,asia-southeast1,sea-de-3665,dev,Search,DataLake,6.322,hours,0.0948,0.0,0.0948,USD,,0
2025-01,2025-01-14,2025-01-15,search-prod,Kubernetes Engine,GKE CPU,us-central1,sea-pr-4911,prod,Search,DataLake,51.302,hours,2.5651,0.6413,1.9238000000000002,USD,CUD,0
2025-01,2025-01-14,2025-01-15,search-staging,Kubernetes Engine,GKE CPU,asia-southeast2,sea-st-5937,staging,Search,DataLake,15.761,hours,0.788,0.0,0.788,USD,,0
2025-01,2025-01-14,2025-01-15,search-dev,Kubernetes Engine,GKE CPU,asia-southeast2,sea-de-5672,dev,Search,BuyerApp,10.971,hours,0.5485,0.0,0.5485,USD,,0
2025-01,2025-01-14,2025-01-15,search-prod,Kubernetes Engine,GKE RAM,asia-southeast2,sea-pr-2412,prod,Search,SellerPortal,39.221,hours,0.7844,0.1961,0.5883,USD,CUD,0
2025-01,2025-01-14,2025-01-15,search-staging,Kubernetes Engine,GKE RAM,asia-southeast1,sea-st-6750,staging,Search,DataLake,16.25,hours,0.325,0.0,0.325,USD,,0
2025-01,2025-01-14,2025-01-15,search-dev,Kubernetes Engine,GKE RAM,us-central1,sea-de-1309,dev,Search,DataLake,7.828,hours,0.1566,0.0,0.1566,USD,,0
2025-01,2025-01-14,2025-01-15,search-prod,Cloud Logging,Logs Ingestion,asia-southeast1,sea-pr-6545,prod,Search,SellerPortal,39.054,hours,0.7811,0.0,0.7811,USD,,0
2025-01,2025-01-14,2025-01-15,search-staging,Cloud Logging,Logs Ingestion,us-central1,sea-st-4473,staging,Search,BuyerApp,12.68,hours,0.2536,0.0,0.2536,USD,,0
2025-01,2025-01-14,2025-01-15,search-dev,Cloud Logging,Logs Ingestion,asia-southeast2,sea-de-3225,dev,Search,BuyerApp,7.888,hours,0.1578,0.0,0.1578,USD,,0
2025-01,2025-01-14,2025-01-15,dataplatform-prod,Compute Engine,N2 Standard Core,asia-southeast1,dat-pr-7359,prod,DataPlatform,DataLake,35.452,hours,1.7726,0.4431,1.3295,USD,CUD,0
